# AEMMT - Frente de Pareto (tabela de nao-dominancia)
# Instancia: r102
# Tamanho: 19 solucoes nao-dominadas
# Formato: distancia<TAB>tempo<TAB>combustivel<TAB>num_veiculos

1877,310505	1909,305370	949,875000	20
1881,507178	1906,452845	952,575000	20
1878,724600	1908,402646	951,150000	20
1882,597583	1896,574617	951,450000	20
1886,794256	1893,722092	956,400000	20
1895,058386	1892,510778	957,375000	20
1884,011678	1895,671893	952,725000	20
1924,078595	1879,422632	974,850000	20
1947,086109	1878,826898	984,075000	20
1948,240473	1878,826898	983,025000	20
1925,232960	1879,422632	973,800000	20
1909,047990	1880,537327	965,625000	20
1880,093082	1907,355570	951,300000	20
1885,380160	1894,624817	955,125000	20
1896,472482	1891,608053	958,650000	20
1894,879172	1884,324341	960,750000	20
1896,033537	1884,324341	959,700000	20
1899,398377	1888,688302	958,800000	20
1907,339976	1880,260502	966,675000	20
