# AEMMT - Frente de Pareto (tabela de nao-dominancia)
# Instancia: r102
# Tamanho: 35 solucoes nao-dominadas
# Formato: distancia<TAB>tempo<TAB>combustivel<TAB>num_veiculos

1832,290266	1897,619942	925,800000	20
1829,507688	1899,569742	924,075000	20
1827,586379	1899,569742	924,600000	20
1857,083806	1852,863669	939,750000	20
1830,368957	1897,619942	926,325000	20
1837,354747	1881,240621	932,550000	20
1855,162497	1852,863669	940,275000	20
1839,624947	1865,594422	930,675000	20
1864,487115	1852,121812	940,725000	20
1849,540805	1865,148186	931,125000	20
1839,693574	1896,878085	926,775000	20
1852,478127	1864,681163	935,700000	20
1847,028255	1864,852565	931,650000	20
1862,565806	1852,121812	941,250000	20
1838,210851	1866,497147	928,050000	20
1841,546256	1865,594422	930,150000	20
1837,772266	1896,878085	927,300000	20
1855,669711	1853,766393	937,125000	20
1857,113242	1858,130354	936,750000	20
1840,132160	1866,497147	927,525000	20
1853,748402	1853,766393	937,650000	20
1897,038108	1850,317199	956,250000	20
1867,424437	1851,654789	945,300000	20
1874,827746	1850,912933	946,275000	20
1828,093593	1900,472467	921,450000	20
1826,172284	1900,472467	921,975000	20
1835,940652	1882,143345	929,925000	20
1837,861961	1882,143345	929,400000	20
1846,231104	1864,852565	932,400000	20
1874,030594	1850,912933	947,025000	20
1897,835260	1850,317199	955,500000	20
1861,768655	1852,121812	942,000000	20
1836,975114	1896,878085	928,050000	20
1859,034551	1858,130354	936,225000	20
1830,876171	1898,522666	923,175000	20
