# AEMMT - Frente de Pareto (tabela de nao-dominancia)
# Instancia: rc101
# Tamanho: 17 solucoes nao-dominadas
# Formato: distancia<TAB>tempo<TAB>combustivel<TAB>num_veiculos

2190,456885	1870,136918	1108,350000	20
2166,048770	1881,383859	1095,075000	20
2177,760549	1878,597687	1103,775000	20
2172,218290	1881,381134	1096,050000	20
2179,944239	1872,562650	1104,825000	20
2183,930069	1878,594962	1104,750000	20
2186,113759	1872,559925	1105,800000	20
2197,825538	1869,773754	1114,500000	20
2191,656018	1869,776478	1113,525000	20
2239,824950	1861,349528	1138,125000	20
2239,287524	1863,752450	1137,600000	20
2228,113171	1864,135700	1129,425000	20
2223,873815	1865,349528	1130,100000	20
2195,996495	1867,353471	1116,075000	20
2227,575745	1866,538622	1128,900000	20
2201,826100	1867,350747	1117,050000	20
2184,284715	1870,139643	1107,375000	20
